country,date,confirmed,deaths,recovered,sick,new,deathsm1,deathsm3,deathsm7,confirmedm7,confirmedm3,new_deaths,new_deaths_3,new_deaths_7,new_deaths_sum7,new_3,new_sum7,estimation_dh,estimation_dl
UK,2020/04/20,125856.0,16550.0,446.0,108860.0,4684.0,16095.0,14607.0,11347.0,89570.0,109769.0,455.0,648.0,731.0,5203.0,5362.333333333333,36286.0,4523143.0,945435.0
UK,2020/04/21,130172.0,17378.0,638.0,112156.0,4316.0,16550.0,15498.0,12129.0,94845.0,115314.0,828.0,627.0,724.0,5249.0,4952.666666666667,35327.0,4561429.0,1137652.0
UK,2020/04/22,134638.0,18151.0,683.0,115804.0,4466.0,17378.0,16095.0,12894.0,99483.0,121172.0,773.0,685.0,709.0,5257.0,4488.666666666667,35155.0,4591571.0,1167043.0
UK,2020/04/23,139246.0,18791.0,712.0,119743.0,4608.0,18151.0,16550.0,13759.0,104145.0,125856.0,640.0,747.0,659.0,5032.0,4463.333333333333,35101.0,4681286.0,1199261.0
UK,2020/04/24,144640.0,19567.0,724.0,124349.0,5394.0,18791.0,17378.0,14607.0,109769.0,130172.0,776.0,730.0,694.0,4960.0,4822.666666666667,34871.0,4752000.0,1226304.0
UK,2020/04/25,149569.0,20381.0,774.0,128414.0,4929.0,19567.0,18151.0,15498.0,115314.0,134638.0,814.0,743.0,766.0,4883.0,4977.0,34255.0,4813286.0,1240000.0
UK,2020/04/26,154037.0,20794.0,778.0,132465.0,4468.0,20381.0,18791.0,16095.0,121172.0,139246.0,413.0,668.0,683.0,4699.0,4930.333333333333,32865.0,4868286.0,1252565.0
UK,2020/04/27,158348.0,21157.0,807.0,136384.0,4311.0,20794.0,19567.0,16550.0,125856.0,144640.0,363.0,530.0,601.0,4607.0,4569.333333333333,32492.0,4935143.0,1282652.0
UK,2020/04/28,162350.0,21745.0,813.0,139792.0,4002.0,21157.0,20381.0,17378.0,130172.0,149569.0,588.0,455.0,591.0,4367.0,4260.333333333333,32178.0,4959429.0,1310870.0
UK,2020/04/29,166441.0,26166.0,857.0,139418.0,4091.0,21745.0,20794.0,18151.0,134638.0,154037.0,4421.0,1791.0,1320.0,8015.0,4134.666666666667,31803.0,4982286.0,1334304.0
UK,2020/04/30,172481.0,26842.0,859.0,144780.0,6040.0,26166.0,21157.0,18791.0,139246.0,158348.0,676.0,1895.0,1292.0,8051.0,4711.0,33235.0,5060286.0,1361565.0
UK,2020/05/01,178685.0,27583.0,892.0,150210.0,6204.0,26842.0,21745.0,19567.0,144640.0,162350.0,741.0,1946.0,1358.0,8016.0,5445.0,34045.0,5112286.0,1376609.0
UK,2020/05/02,183500.0,28205.0,896.0,154399.0,4815.0,27583.0,26166.0,20381.0,149569.0,166441.0,622.0,680.0,1410.0,7824.0,5686.333333333333,33931.0,5160571.0,1388261.0
UK,2020/05/03,187842.0,28520.0,901.0,158421.0,4342.0,28205.0,26842.0,20794.0,154037.0,172481.0,315.0,559.0,1355.0,7726.0,5120.333333333333,33805.0,5210714.0,1397435.0
UK,2020/05/04,191832.0,28809.0,910.0,162113.0,3990.0,28520.0,27583.0,21157.0,158348.0,178685.0,289.0,409.0,529.0,7652.0,4382.333333333333,33484.0,5251000.0,1424739.0
UK,2020/05/05,196243.0,29501.0,926.0,165816.0,4411.0,28809.0,28205.0,21745.0,162350.0,183500.0,692.0,432.0,532.0,7756.0,4247.666666666667,33893.0,5267857.0,1446261.0
UK,2020/05/06,202359.0,30150.0,934.0,171275.0,6116.0,29501.0,28520.0,26166.0,166441.0,187842.0,649.0,543.0,513.0,3984.0,4839.0,35918.0,5285143.0,1464913.0
UK,2020/05/07,207977.0,30689.0,970.0,176318.0,5618.0,30150.0,28809.0,26842.0,172481.0,191832.0,539.0,627.0,497.0,3847.0,5381.666666666667,35496.0,5304286.0,1481652.0
UK,2020/05/08,212629.0,31316.0,997.0,180316.0,4652.0,30689.0,29501.0,27583.0,178685.0,196243.0,627.0,605.0,559.0,3733.0,5462.0,33944.0,5363143.0,1502000.0
UK,2020/05/09,216525.0,31662.0,1001.0,183862.0,3896.0,31316.0,30150.0,28205.0,183500.0,202359.0,346.0,504.0,571.0,3457.0,4722.0,33025.0,5417000.0,1509391.0
UK,2020/05/10,220449.0,31930.0,1002.0,187517.0,3924.0,31662.0,30689.0,28520.0,187842.0,207977.0,268.0,414.0,486.0,3410.0,4157.333333333333,32607.0,5463286.0,1516348.0
UK,2020/05/11,224332.0,32141.0,1015.0,191176.0,3883.0,31930.0,31316.0,28809.0,191832.0,212629.0,211.0,275.0,398.0,3332.0,3901.0,32500.0,5494000.0,1540087.0
UK,2020/05/12,227741.0,32769.0,1023.0,193949.0,3409.0,32141.0,31662.0,29501.0,196243.0,216525.0,628.0,369.0,416.0,3268.0,3738.6666666666665,31498.0,5510143.0,1555913.0
UK,2020/05/13,230985.0,33264.0,1032.0,196689.0,3244.0,32769.0,31930.0,30150.0,202359.0,220449.0,495.0,445.0,390.0,3114.0,3512.0,28626.0,,1570609.0
UK,2020/05/14,234440.0,33693.0,1043.0,199704.0,3455.0,33264.0,32141.0,30689.0,207977.0,224332.0,429.0,517.0,406.0,3004.0,3369.3333333333335,26463.0,,1585870.0
UK,2020/05/15,238004.0,34078.0,1047.0,202879.0,3564.0,33693.0,32769.0,31316.0,212629.0,227741.0,385.0,436.0,430.0,2762.0,3421.0,25375.0,,1598130.0
UK,2020/05/16,241461.0,34546.0,1058.0,205857.0,3457.0,34078.0,33264.0,31662.0,216525.0,230985.0,468.0,427.0,481.0,2884.0,3492.0,24936.0,,1603261.0
UK,2020/05/17,244995.0,34716.0,1058.0,209221.0,3534.0,34546.0,33693.0,31930.0,220449.0,234440.0,170.0,341.0,389.0,2786.0,3518.3333333333335,24546.0,,1608522.0
UK,2020/05/18,247709.0,34876.0,1090.0,211743.0,2714.0,34716.0,34078.0,32141.0,224332.0,238004.0,160.0,266.0,322.0,2735.0,3235.0,23377.0,,1614348.0
UK,2020/05/19,250138.0,35422.0,1099.0,213617.0,2429.0,34876.0,34546.0,32769.0,227741.0,241461.0,546.0,292.0,346.0,2653.0,2892.3333333333335,22397.0,,1632261.0
UK,2020/05/20,249619.0,35786.0,1116.0,212717.0,-519.0,35422.0,34716.0,33264.0,230985.0,244995.0,364.0,357.0,342.0,2522.0,1541.3333333333333,18634.0,,1648652.0
UK,2020/05/21,252246.0,36124.0,1134.0,214988.0,2627.0,35786.0,34876.0,33693.0,234440.0,247709.0,338.0,416.0,316.0,2431.0,1512.3333333333333,17806.0,,1662739.0
UK,2020/05/22,255544.0,36475.0,1142.0,217927.0,3298.0,36124.0,35422.0,34078.0,238004.0,250138.0,351.0,351.0,352.0,2397.0,1802.0,17540.0,,1672087.0
UK,2020/05/23,258504.0,36757.0,1149.0,220598.0,2960.0,36475.0,35786.0,34546.0,241461.0,249619.0,282.0,324.0,376.0,2211.0,2961.6666666666665,17043.0,,1677000.0
UK,2020/05/24,260916.0,36875.0,1151.0,222890.0,2412.0,36757.0,36124.0,34716.0,244995.0,252246.0,118.0,250.0,291.0,2159.0,2890.0,15921.0,,
UK,2020/05/25,262547.0,36996.0,1161.0,224390.0,1631.0,36875.0,36475.0,34876.0,247709.0,255544.0,121.0,174.0,242.0,2120.0,2334.3333333333335,14838.0,,
UK,2020/05/26,266599.0,37130.0,1161.0,228308.0,4052.0,36996.0,36757.0,35422.0,250138.0,258504.0,134.0,124.0,201.0,1708.0,2698.3333333333335,16461.0,,
UK,2020/05/27,268619.0,37542.0,1166.0,229911.0,2020.0,37130.0,36875.0,35786.0,249619.0,260916.0,412.0,222.0,213.0,1756.0,2567.6666666666665,19000.0,,
UK,2020/05/28,270508.0,37919.0,1167.0,231422.0,1889.0,37542.0,36996.0,36124.0,252246.0,262547.0,377.0,308.0,232.0,1795.0,2653.6666666666665,18262.0,,
UK,2020/05/29,272607.0,38243.0,1172.0,233192.0,2099.0,37919.0,37130.0,36475.0,255544.0,266599.0,324.0,371.0,274.0,1768.0,2002.6666666666667,17063.0,,
UK,2020/05/30,274219.0,38458.0,1187.0,234574.0,1612.0,38243.0,37542.0,36757.0,258504.0,268619.0,215.0,305.0,292.0,1701.0,1866.6666666666667,15715.0,,
UK,2020/05/31,276156.0,38571.0,1190.0,236395.0,1937.0,38458.0,37919.0,36875.0,260916.0,270508.0,113.0,217.0,288.0,1696.0,1882.6666666666667,15240.0,,
US,2020/01/22,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0
US,2020/01/23,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
US,2020/01/24,2.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,,,,,0.0,0.0
US,2020/01/25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.3333333333333333,,0.0,0.0
US,2020/01/26,5.0,0.0,0.0,0.0,3.0,0.0,0.0,,,1.0,0.0,0.0,,,1.3333333333333333,,0.0,0.0
US,2020/01/27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,1.0,,0.0,0.0
US,2020/01/28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,1.0,,0.0,0.0
US,2020/01/29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/01/30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/01/31,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.0,0.0
US,2020/02/01,8.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
US,2020/02/02,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
US,2020/02/03,11.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.0,0.0,0.0
US,2020/02/04,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
US,2020/02/05,12.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,0.0
US,2020/02/06,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.0,0.0,0.0
US,2020/02/07,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,0.0,0.0
US,2020/02/08,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/02/09,12.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/02/10,12.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,0.0
US,2020/02/11,13.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,143.0,0.0
US,2020/02/12,13.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,857.0,0.0
US,2020/02/13,15.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,1000.0,0.0
US,2020/02/14,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,1571.0,0.0
US,2020/02/15,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,1714.0,0.0
US,2020/02/16,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0.0
US,2020/02/17,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2429.0,0.0
US,2020/02/18,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,3000.0,0.0
US,2020/02/19,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,3143.0,0.0
US,2020/02/20,15.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0
US,2020/02/21,35.0,0.0,5.0,30.0,20.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,6.666666666666667,20.0,5143.0,43.0
US,2020/02/22,35.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,6.666666666666667,20.0,5714.0,43.0
US,2020/02/23,35.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,6.666666666666667,20.0,6714.0,261.0
US,2020/02/24,53.0,0.0,5.0,48.0,18.0,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,0.0,6.0,38.0,7714.0,304.0
US,2020/02/25,53.0,0.0,6.0,47.0,0.0,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,0.0,6.0,38.0,9000.0,478.0
US,2020/02/26,59.0,0.0,6.0,53.0,6.0,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,0.0,8.0,44.0,12143.0,522.0
US,2020/02/27,60.0,0.0,6.0,54.0,1.0,0.0,0.0,0.0,15.0,53.0,0.0,0.0,0.0,0.0,2.3333333333333335,45.0,15429.0,609.0
US,2020/02/28,62.0,0.0,7.0,55.0,2.0,0.0,0.0,0.0,35.0,53.0,0.0,0.0,0.0,0.0,3.0,27.0,16857.0,739.0
US,2020/02/29,70.0,1.0,7.0,62.0,8.0,0.0,0.0,0.0,35.0,59.0,1.0,0.0,0.0,1.0,3.6666666666666665,35.0,28571.0,913.0
US,2020/03/01,76.0,1.0,7.0,68.0,6.0,1.0,0.0,0.0,35.0,60.0,0.0,0.0,0.0,1.0,5.333333333333333,41.0,34857.0,957.0
US,2020/03/02,101.0,6.0,7.0,88.0,25.0,1.0,0.0,0.0,53.0,62.0,5.0,2.0,1.0,6.0,13.0,48.0,43857.0,1217.0
US,2020/03/03,122.0,7.0,8.0,107.0,21.0,6.0,1.0,0.0,53.0,70.0,1.0,2.0,1.0,7.0,17.333333333333332,69.0,61000.0,1565.0
US,2020/03/04,153.0,11.0,8.0,134.0,31.0,7.0,1.0,0.0,59.0,76.0,4.0,3.0,2.0,11.0,25.666666666666668,94.0,78857.0,1739.0
US,2020/03/05,221.0,12.0,8.0,201.0,68.0,11.0,6.0,0.0,60.0,101.0,1.0,2.0,2.0,12.0,40.0,161.0,100857.0,2043.0
US,2020/03/06,278.0,14.0,8.0,256.0,57.0,12.0,7.0,0.0,62.0,122.0,2.0,2.0,3.0,14.0,52.0,216.0,134571.0,2348.0
US,2020/03/07,417.0,17.0,8.0,392.0,139.0,14.0,11.0,1.0,70.0,153.0,3.0,2.0,2.0,16.0,88.0,347.0,172714.0,2739.0
US,2020/03/08,537.0,21.0,8.0,508.0,120.0,17.0,12.0,1.0,76.0,221.0,4.0,3.0,3.0,20.0,105.33333333333333,461.0,225857.0,3696.0
US,2020/03/09,605.0,22.0,8.0,575.0,68.0,21.0,14.0,6.0,101.0,278.0,1.0,3.0,2.0,16.0,109.0,504.0,289429.0,4696.0
US,2020/03/10,959.0,28.0,8.0,923.0,354.0,22.0,17.0,7.0,122.0,417.0,6.0,4.0,3.0,21.0,180.66666666666666,837.0,352429.0,5130.0
US,2020/03/11,1281.0,36.0,8.0,1237.0,322.0,28.0,21.0,11.0,153.0,537.0,8.0,5.0,4.0,25.0,248.0,1128.0,425429.0,8696.0
US,2020/03/12,1663.0,40.0,12.0,1611.0,382.0,36.0,22.0,12.0,221.0,605.0,4.0,6.0,5.0,28.0,352.6666666666667,1442.0,553286.0,10609.0
US,2020/03/13,2179.0,47.0,12.0,2120.0,516.0,40.0,28.0,14.0,278.0,959.0,7.0,6.0,5.0,33.0,406.6666666666667,1901.0,679571.0,13348.0
US,2020/03/14,2726.0,54.0,12.0,2660.0,547.0,47.0,36.0,17.0,417.0,1281.0,7.0,6.0,6.0,37.0,481.6666666666667,2309.0,846571.0,18565.0
US,2020/03/15,3499.0,63.0,12.0,3424.0,773.0,54.0,40.0,21.0,537.0,1663.0,9.0,8.0,7.0,42.0,612.0,2962.0,1012429.0,24000.0
US,2020/03/16,4632.0,85.0,17.0,4530.0,1133.0,63.0,47.0,22.0,605.0,2179.0,22.0,13.0,10.0,63.0,817.6666666666666,4027.0,1201000.0,30696.0
US,2020/03/17,6421.0,108.0,17.0,6296.0,1789.0,85.0,54.0,28.0,959.0,2726.0,23.0,18.0,14.0,80.0,1231.6666666666667,5462.0,1374143.0,40957.0
US,2020/03/18,7786.0,118.0,106.0,7562.0,1365.0,108.0,63.0,36.0,1281.0,3499.0,10.0,18.0,14.0,82.0,1429.0,6505.0,1540429.0,52565.0
US,2020/03/19,13680.0,200.0,108.0,13372.0,5894.0,118.0,85.0,40.0,1663.0,4632.0,82.0,38.0,29.0,160.0,3016.0,12017.0,1817429.0,68739.0
US,2020/03/20,19101.0,244.0,147.0,18710.0,5421.0,200.0,108.0,47.0,2179.0,6421.0,44.0,45.0,36.0,197.0,4226.666666666667,16922.0,2099286.0,88087.0
US,2020/03/21,25514.0,307.0,171.0,25036.0,6413.0,244.0,118.0,54.0,2726.0,7786.0,63.0,63.0,44.0,253.0,5909.333333333333,22788.0,2354000.0,107261.0
US,2020/03/22,33848.0,427.0,0.0,33421.0,8334.0,307.0,200.0,63.0,3499.0,13680.0,120.0,76.0,64.0,364.0,6722.666666666667,30349.0,2655143.0,129478.0
US,2020/03/23,43663.0,552.0,0.0,43111.0,9815.0,427.0,244.0,85.0,4632.0,19101.0,125.0,103.0,87.0,467.0,8187.333333333333,39031.0,2923143.0,168391.0
US,2020/03/24,53736.0,706.0,348.0,52682.0,10073.0,552.0,307.0,108.0,6421.0,25514.0,154.0,133.0,101.0,598.0,9407.333333333334,47315.0,3145571.0,206826.0
US,2020/03/25,65778.0,942.0,361.0,64475.0,12042.0,706.0,427.0,118.0,7786.0,33848.0,236.0,172.0,140.0,824.0,10643.333333333334,57992.0,3361143.0,257652.0
US,2020/03/26,83836.0,1209.0,681.0,81946.0,18058.0,942.0,552.0,200.0,13680.0,43663.0,267.0,219.0,180.0,1009.0,13391.0,70156.0,3690143.0,308130.0
US,2020/03/27,101657.0,1581.0,869.0,99207.0,17821.0,1209.0,706.0,244.0,19101.0,53736.0,372.0,292.0,231.0,1337.0,15973.666666666666,82556.0,4046429.0,365522.0
US,2020/03/28,121465.0,2026.0,1072.0,118367.0,19808.0,1581.0,942.0,307.0,25514.0,65778.0,445.0,361.0,295.0,1719.0,18562.333333333332,95951.0,4702286.0,418217.0
US,2020/03/29,140909.0,2467.0,2665.0,135777.0,19444.0,2026.0,1209.0,427.0,33848.0,83836.0,441.0,419.0,352.0,2040.0,19024.333333333332,107061.0,5253286.0,468826.0
US,2020/03/30,161831.0,2978.0,5644.0,153209.0,20922.0,2467.0,1581.0,552.0,43663.0,101657.0,511.0,466.0,407.0,2426.0,20058.0,118168.0,5523429.0,553130.0
US,2020/03/31,188172.0,3873.0,7024.0,177275.0,26341.0,2978.0,2026.0,706.0,53736.0,121465.0,895.0,616.0,533.0,3167.0,22235.666666666668,134436.0,5808714.0,638913.0
US,2020/04/01,213372.0,4757.0,8474.0,200141.0,25200.0,3873.0,2467.0,942.0,65778.0,140909.0,884.0,763.0,635.0,3815.0,24154.333333333332,147594.0,6013429.0,716435.0
US,2020/04/02,243599.0,5926.0,9001.0,228672.0,30227.0,4757.0,2978.0,1209.0,83836.0,161831.0,1169.0,983.0,780.0,4717.0,27256.0,159763.0,6349143.0,808087.0
US,2020/04/03,275586.0,7087.0,9707.0,258792.0,31987.0,5926.0,3873.0,1581.0,101657.0,188172.0,1161.0,1071.0,924.0,5506.0,29138.0,173929.0,6660286.0,889652.0
US,2020/04/04,308853.0,8407.0,14652.0,285794.0,33267.0,7087.0,4757.0,2026.0,121465.0,213372.0,1320.0,1217.0,1086.0,6381.0,31827.0,187388.0,7136286.0,957348.0
US,2020/04/05,337072.0,9619.0,17448.0,310005.0,28219.0,8407.0,5926.0,2467.0,140909.0,243599.0,1212.0,1231.0,1149.0,7152.0,31157.666666666668,196163.0,7421286.0,1022957.0
US,2020/04/06,366667.0,10783.0,19581.0,336303.0,29595.0,9619.0,7087.0,2978.0,161831.0,275586.0,1164.0,1232.0,1205.0,7805.0,30360.333333333332,204836.0,7679286.0,1123087.0
US,2020/04/07,396223.0,12722.0,21763.0,361738.0,29556.0,10783.0,8407.0,3873.0,188172.0,308853.0,1939.0,1438.0,1359.0,8849.0,29123.333333333332,208051.0,7840143.0,1231522.0
US,2020/04/08,429052.0,14695.0,23559.0,390798.0,32829.0,12722.0,9619.0,4757.0,213372.0,337072.0,1973.0,1692.0,1522.0,9938.0,30660.0,215680.0,8037000.0,1431130.0
US,2020/04/09,461437.0,16478.0,25410.0,419549.0,32385.0,14695.0,10783.0,5926.0,243599.0,366667.0,1783.0,1898.0,1614.0,10552.0,31590.0,217838.0,8336429.0,1598826.0
US,2020/04/10,496535.0,18586.0,28790.0,449159.0,35098.0,16478.0,12722.0,7087.0,275586.0,396223.0,2108.0,1955.0,1793.0,11499.0,33437.333333333336,220949.0,8709571.0,1681043.0
US,2020/04/11,526396.0,20462.0,31270.0,474664.0,29861.0,18586.0,14695.0,8407.0,308853.0,429052.0,1876.0,1922.0,1936.0,12055.0,32448.0,217543.0,8999429.0,1767870.0
US,2020/04/12,555313.0,22019.0,32988.0,500306.0,28917.0,20462.0,16478.0,9619.0,337072.0,461437.0,1557.0,1847.0,1859.0,12400.0,31292.0,218241.0,9277571.0,1830174.0
US,2020/04/13,580619.0,23528.0,43482.0,513609.0,25306.0,22019.0,18586.0,10783.0,366667.0,496535.0,1509.0,1647.0,1767.0,12745.0,28028.0,213952.0,9481286.0,1932348.0
US,2020/04/14,607670.0,25831.0,47763.0,534076.0,27051.0,23528.0,20462.0,12722.0,396223.0,526396.0,2303.0,1790.0,1871.0,13109.0,27091.333333333332,211447.0,9668857.0,2027043.0
US,2020/04/15,636350.0,28325.0,52096.0,555929.0,28680.0,25831.0,22019.0,14695.0,429052.0,555313.0,2494.0,2102.0,1948.0,13630.0,27012.333333333332,207298.0,9846000.0,2171913.0
US,2020/04/16,667801.0,32916.0,54703.0,580182.0,31451.0,28325.0,23528.0,16478.0,461437.0,580619.0,4591.0,3129.0,2491.0,16438.0,29060.666666666668,206364.0,10152000.0,2258652.0
US,2020/04/17,699706.0,36773.0,58545.0,604388.0,31905.0,32916.0,25831.0,18586.0,496535.0,607670.0,3857.0,3647.0,2951.0,18187.0,30678.666666666668,203171.0,10490143.0,2337174.0
US,2020/04/18,732197.0,38664.0,64840.0,628693.0,32491.0,36773.0,28325.0,20462.0,526396.0,636350.0,1891.0,3446.0,3027.0,18202.0,31949.0,205801.0,10808857.0,2386130.0
US,2020/04/19,759086.0,40661.0,70337.0,648088.0,26889.0,38664.0,32916.0,22019.0,555313.0,667801.0,1997.0,2582.0,2966.0,18642.0,30428.333333333332,203773.0,11025714.0,2446043.0
US,2020/04/20,784326.0,42094.0,72329.0,669903.0,25240.0,40661.0,36773.0,23528.0,580619.0,699706.0,1433.0,1774.0,2754.0,18566.0,28206.666666666668,203707.0,11256429.0,2537174.0
US,2020/04/21,811865.0,44444.0,75204.0,692217.0,27539.0,42094.0,38664.0,25831.0,607670.0,732197.0,2350.0,1927.0,2306.0,18613.0,26556.0,204195.0,11360857.0,2650739.0
US,2020/04/22,840220.0,46622.0,77366.0,716232.0,28355.0,44444.0,40661.0,28325.0,636350.0,759086.0,2178.0,1987.0,1970.0,18297.0,27044.666666666668,203870.0,11526000.0,2738957.0
US,2020/04/23,869170.0,49954.0,80203.0,739013.0,28950.0,46622.0,42094.0,32916.0,667801.0,784326.0,3332.0,2620.0,2258.0,17038.0,28281.333333333332,201369.0,11768000.0,2823609.0
US,2020/04/24,905333.0,51949.0,99079.0,754305.0,36163.0,49954.0,44444.0,36773.0,699706.0,811865.0,1995.0,2502.0,2258.0,15176.0,31156.0,205627.0,12017000.0,2885609.0
US,2020/04/25,938154.0,53755.0,100372.0,784027.0,32821.0,51949.0,46622.0,38664.0,732197.0,840220.0,1806.0,2378.0,2332.0,15091.0,32644.666666666668,205957.0,12271143.0,2942696.0
US,2020/04/26,965783.0,54881.0,106988.0,803914.0,27629.0,53755.0,49954.0,40661.0,759086.0,869170.0,1126.0,1642.0,2087.0,14220.0,32204.333333333332,206697.0,12504286.0,2996609.0
US,2020/04/27,988197.0,56259.0,111424.0,820514.0,22414.0,54881.0,51949.0,42094.0,784326.0,905333.0,1378.0,1437.0,1927.0,14165.0,27621.333333333332,203871.0,12679143.0,3089739.0
US,2020/04/28,1012582.0,58355.0,115936.0,838291.0,24385.0,56259.0,53755.0,44444.0,811865.0,938154.0,2096.0,1533.0,1680.0,13911.0,24809.333333333332,200717.0,12794571.0,3192652.0
US,2020/04/29,1039909.0,60967.0,120720.0,858222.0,27327.0,58355.0,54881.0,46622.0,840220.0,965783.0,2612.0,2029.0,1804.0,14345.0,24708.666666666668,199689.0,12906714.0,3289652.0
US,2020/04/30,1069424.0,62996.0,153947.0,852481.0,29515.0,60967.0,56259.0,49954.0,869170.0,988197.0,2029.0,2246.0,1848.0,13042.0,27075.666666666668,200254.0,13131571.0,3355652.0
US,2020/05/01,1103461.0,64943.0,164015.0,874503.0,34037.0,62996.0,58355.0,51949.0,905333.0,1012582.0,1947.0,2196.0,2012.0,12994.0,30293.0,198128.0,13348429.0,3425870.0
US,2020/05/02,1132539.0,66369.0,175382.0,890788.0,29078.0,64943.0,60967.0,53755.0,938154.0,1039909.0,1426.0,1801.0,2022.0,12614.0,30876.666666666668,194385.0,13528857.0,3457652.0
US,2020/05/03,1158040.0,67682.0,180152.0,910206.0,25501.0,66369.0,62996.0,54881.0,965783.0,1069424.0,1313.0,1562.0,1865.0,12801.0,29538.666666666668,192257.0,13711286.0,3507913.0
US,2020/05/04,1180375.0,68922.0,187180.0,924273.0,22335.0,67682.0,64943.0,56259.0,988197.0,1103461.0,1240.0,1326.0,1591.0,12663.0,25638.0,192178.0,13869571.0,3581565.0
US,2020/05/05,1204351.0,71064.0,189791.0,943496.0,23976.0,68922.0,66369.0,58355.0,1012582.0,1132539.0,2142.0,1565.0,1614.0,12709.0,23937.333333333332,191769.0,13960000.0,3657348.0
US,2020/05/06,1228603.0,73431.0,189910.0,965262.0,24252.0,71064.0,67682.0,60967.0,1039909.0,1158040.0,2367.0,1916.0,1698.0,12464.0,23521.0,188694.0,14031429.0,3734696.0
US,2020/05/07,1257023.0,75662.0,195036.0,986325.0,28420.0,73431.0,68922.0,62996.0,1069424.0,1180375.0,2231.0,2247.0,1859.0,12666.0,25549.333333333332,187599.0,14130429.0,3805652.0
